kmeans
compression-ratio,8.0,16.0,32.0
gram-large-dim-delta2-2 (0),12.745874812818416,20.53547454067929,3.054763437765843
gram-large-dim-delta2-2 (1),12.917452420566121,20.53547454067929,3.066445377754895
gram-large-dim-delta2-2 (2),12.876188099076716,20.512159179385932,3.0706690177405713
gram-large-dim-delta2-2 (3),12.968471630710187,20.51647316729651,3.068808899232727
gram-large-dim-delta2-2 (4),4.9668438481340855,20.51282210935868,3.052894162160034
gram-large-dim-delta2-2 (avg.),11.294966162261103,20.52248070747994,3.062716178930814
gram-large-dim-delta2-2 (st. dev.),3.1649206296398287,0.010710671326708754,0.007402620011365688
uniform (adaptive-det)
compression-ratio,8.0,16.0,32.0
gram-large-dim-delta2-2 (0),3.0240244334279907,4.431965189093884,4.4343607422470415
gram-large-dim-delta2-2 (1),3.035444858114992,4.431160662180062,4.442892746791911
gram-large-dim-delta2-2 (2),3.0046411760574814,4.415966086311256,4.4389300814984125
gram-large-dim-delta2-2 (3),3.0042664236023637,4.4093040451764125,4.48796590814745
gram-large-dim-delta2-2 (4),3.0124479997706954,4.418321069623106,4.464521539955253
gram-large-dim-delta2-2 (avg.),3.0161649781947046,4.421343410476943,4.453734203728013
gram-large-dim-delta2-2 (st. dev.),0.012013944830854387,0.008856603053642659,0.020001032191265603
DCCL
compression-ratio,8.0,16.0,32.0
gram-large-dim-delta2-2 (0),4.946984654482348,7.737945782008525,10.346887116820312
gram-large-dim-delta2-2 (1),4.510570124106949,7.20733548957444,12.397230136782404
gram-large-dim-delta2-2 (2),4.784719565819144,6.690187199767335,12.705322612000003
gram-large-dim-delta2-2 (3),4.839288579772757,7.220382026097668,11.681333920487322
gram-large-dim-delta2-2 (4),4.642852096384722,7.369475091725691,11.305033785355727
gram-large-dim-delta2-2 (avg.),4.744883004113184,7.245065117834732,11.687161514289155
gram-large-dim-delta2-2 (st. dev.),0.152746373649143,0.3371443235604354,0.8346544784665123
Dim. reduction
compression-ratio,1.0,1.5,3.0,6.0
gram-large-dim-delta2-2 (0),2.514280272764498e-13,2.496197012023578e-13,2.4838722994576325e-13,2.44477754503634e-13
gram-large-dim-delta2-2 (1),2.514280272764498e-13,2.496197012023578e-13,2.4838722994576325e-13,2.44477754503634e-13
gram-large-dim-delta2-2 (2),2.514280272764498e-13,2.496197012023578e-13,2.4838722994576325e-13,2.44477754503634e-13
gram-large-dim-delta2-2 (3),2.514280272764498e-13,2.496197012023578e-13,2.4838722994576325e-13,2.44477754503634e-13
gram-large-dim-delta2-2 (4),2.514280272764498e-13,2.496197012023578e-13,2.4838722994576325e-13,2.44477754503634e-13
gram-large-dim-delta2-2 (avg.),2.514280272764498e-13,2.496197012023578e-13,2.4838722994576325e-13,2.44477754503634e-13
gram-large-dim-delta2-2 (st. dev.),0.0,0.0,0.0,0.0
